Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00001.167680,A5_34,235,1.85256
,,00002.427600,A5_24,40,0.56344
,,00001.196960,B5_13,129,1.82328
,,00001.400000,C5_14,137,1.59104
,,00002.912000,D5_14,7,0.11728
,,00000.306720,D5_13,768,2.6844
,,00002.250240,A6_23,268,0.73296
,,00001.508880,A6_32,303,1.47328
,,00001.955040,A6_21,175,1.09616
,,00001.516240,A6_41,309,1.59992
,,00002.852000,A6_22,59,0.2288
,,00002.753280,B6_14,34,0.36784
,,00001.754960,B6_11,319,1.27464
,,00003.011760,B6_33,6,0.02416
,,00002.956560,B6_44,9,0.04232
,,00001.738160,C6_13,327,1.41088
,,00001.516000,C6_41,310,1.44944
,,00001.500400,D6_12,331,1.47992
,,00002.910000,D6_13,18,0.2072
,,00002.917360,D6_24,7,0.0816
,,00001.757520,D6_42,372,1.29776
,,00001.502000,D6_22,329,1.5732
,,00002.898560,D1_44,8,0.34936
,,00002.407360,C1_22,114,0.84056
,,00002.736000,C2_24,156,0.54688
,,00000.551600,A2_21,664,2.796
,,00000.978560,D3_12,469,2.21528
,,00003.206160,D3_22,9,0.03704
,,00002.426880,C3_21,231,0.89872
,,00001.250880,A3_34,567,1.98464
,,00001.271600,A4_12,433,1.894
,,00002.871520,A4_24,23,0.37696
,,00003.108240,A4_43,10,0.10888
,,00002.397520,B4_34,78,0.84624
,,00000.213840,C4_31,831,3.02568
,,00003.162320,D4_33,6,0.06272
,,00002.325040,C5_12,43,0.9124
,,00003.168160,D5_13,8,0.17456
,,00000.886640,D5_11,371,2.48608
,,00002.000080,B6_41,316,1.23432
,,00003.121120,D6_24,6,0.1164
,,00001.756240,D6_43,343,1.53656
,,00001.365680,D1_21,197,2.166
,,00003.159360,D1_22,9,0.29184
,,00001.100800,D1_32,286,2.40552
,,00003.364720,C1_21,8,0.1268
,,00002.158240,C1_31,94,1.36816
,,00003.160000,C1_11,13,0.3088
,,00003.384960,C1_22,14,0.1664
,,00003.472800,B1_23,5,0.0536
,,00000.140720,A1_33,885,3.35856
,,00003.323760,C2_21,5,0.07856
,,00003.104960,C2_14,30,0.40528
,,00001.945040,B2_22,322,1.54024
,,00003.502320,B2_23,9,0.06384
,,00000.446320,A2_41,796,3.05768
,,00000.604320,A2_22,697,2.94152
,,00000.499680,A2_43,840,2.99504
,,00003.355280,D3_12,7,0.0804
,,00001.152560,D3_13,503,2.3464
,,00003.369760,D3_14,8,0.108
,,00003.263200,C3_33,18,0.22912
,,00002.250880,A3_13,367,1.2472
,,00000.046400,A4_21,689,3.44768
,,00003.345920,B4_34,16,0.15048
,,00000.412320,C4_42,734,3.09504
,,00000.204480,D4_11,809,3.32472
,,00000.131520,D4_42,1031,3.40216
,,00000.392400,D4_43,536,3.09008
,,00000.231600,D4_31,887,3.26568
,,00003.153520,A5_34,21,0.41432
,,00003.342720,A5_24,5,0.06712
,,00001.104160,A5_32,330,2.46656
,,00000.332720,B5_11,736,3.10336
,,00001.753040,B5_34,430,1.7092
,,00003.318880,C5_14,10,0.14536
,,00003.500400,A6_22,10,0.04056
,,00003.512880,B6_33,8,0.07384
,,00003.137520,B6_44,11,0.31944
,,00001.245920,C6_23,491,2.25088
,,00001.786880,C6_43,308,1.64568
,,00003.359120,D6_24,5,0.13632
,,00002.520000,D6_41,250,1.01648
,,00003.661120,D1_21,6,0.08816
,,00003.661200,D1_22,8,0.0812
,,00003.632720,D1_32,5,0.07112
,,00003.635760,C1_31,8,0.1136
,,00003.251760,C1_14,158,0.58936
,,00000.678800,B1_31,704,3.06848
,,00000.137120,B1_42,1002,3.68568
,,00002.283760,D2_31,329,1.456
,,00003.598240,D2_13,8,0.13576
,,00001.750160,D2_23,598,2.03848
,,00000.390960,C2_11,866,3.44768
,,00003.610320,C2_14,8,0.222
,,00000.446320,C2_44,826,3.32632
,,00003.753200,B2_23,28,0.11816
,,00003.412800,B2_33,6,0.35272
,,00003.094800,A2_13,24,0.6632
,,00000.460880,A2_32,908,3.28904
,,00003.547280,D3_12,8,0.18928
,,00003.369840,D3_22,35,0.37768
,,00003.667840,D3_14,12,0.07376
,,00001.263680,C3_14,614,2.47864
,,00003.593360,C3_33,9,0.15808
,,00001.052000,B3_22,752,2.84376
,,00003.004080,B3_14,192,0.804
,,00003.426160,A3_11,8,0.31696
,,00003.363360,A3_34,27,0.50104
,,00003.631840,A4_12,6,0.11056
,,00000.177920,B4_11,1046,3.5184
,,00000.124320,B4_42,1090,3.60048
,,00000.750960,B4_43,845,3.01304
,,00001.253120,B4_32,721,2.49328
,,00000.374000,B4_31,886,3.44992
,,00000.109680,B4_22,1090,3.61512
,,00001.226080,C4_14,475,2.50224
,,00000.751760,C4_11,828,2.98408
,,00000.459120,C4_32,807,3.20528
,,00000.106640,C4_21,851,3.63656
,,00003.644160,D4_42,9,0.09888
,,00000.214880,D4_32,1066,3.50992
,,00001.250240,D4_44,762,2.48648
,,00000.012960,D4_21,1101,3.71184
,,00003.696880,A5_32,6,0.07624
,,00003.563120,B5_11,8,0.14608
,,00003.672720,D5_11,8,0.17296
,,00002.454400,A6_44,362,1.29376
,,00003.138400,B6_24,32,0.61056
,,00003.639600,B6_44,7,0.17144
,,00003.597360,B6_21,9,0.1448
,,00002.000080,C6_12,386,1.73688
,,00001.386960,C6_32,316,2.4212
,,00000.174320,D1_14,1209,3.8212
,,00002.366320,D1_33,225,1.61192
,,00000.839040,C1_41,961,3.15944
,,00000.896320,C1_42,650,3.08008
,,00002.501600,B1_41,463,1.51088
,,00000.816480,B1_21,993,3.18344
,,00003.858320,B1_31,8,0.08424
,,00000.363840,B1_34,939,3.63144
,,00000.149680,B1_43,1191,3.8492
,,00002.645120,A1_12,117,1.32752
,,00002.759120,D2_33,282,1.236
,,00003.932400,C2_14,5,0.05496
,,00002.000320,C2_34,532,1.99896
,,00002.003600,C2_42,522,1.9948
,,00003.896880,A2_32,5,0.0884
,,00003.598400,A2_43,21,0.55
,,00003.381680,D3_11,69,0.61288
,,00003.813920,D3_13,6,0.1604
,,00003.872240,D3_22,9,0.18504
,,00001.660320,C3_12,641,2.46216
,,00003.863520,C3_33,11,0.1336
,,00001.284080,A3_43,558,2.71304
,,00001.250400,A4_41,759,2.74768
,,00001.500320,B4_13,692,2.49776
,,00000.098880,B4_33,1089,3.83584
,,00001.750880,B4_41,658,2.27048
,,00003.885920,C4_14,6,0.13736
,,00001.250800,C4_12,781,2.81192
,,00001.500240,C4_44,724,2.58024
,,00003.881680,C4_21,15,0.11432
,,00001.500480,C4_41,711,2.5232
,,00003.908720,D4_32,5,0.08936
,,00003.842240,D4_44,7,0.15456
,,00001.501920,D4_41,715,2.49616
,,00003.852880,B5_11,7,0.13624
,,00001.750160,B5_33,614,2.31872
,,00000.651920,B5_32,802,3.36368
,,00002.260480,B5_44,420,1.8036
,,00003.118880,A6_23,199,0.83064
,,00003.857200,A6_44,8,0.07448
,,00002.250160,B6_13,409,1.69568
,,00003.947600,B6_44,5,0.05536
,,00002.008720,D6_23,494,1.98872
,,00004.140240,C1_41,17,0.14808
,,00004.112480,C1_42,6,0.08704
,,00000.205360,B1_33,1067,4.0372
,,00000.755760,B1_24,728,3.50704
,,00004.104160,A1_12,5,0.084
,,00002.500720,D2_12,458,1.7316
,,00003.879920,D2_13,16,0.34504
,,00000.178880,D2_14,995,4.09896
,,00000.175840,C2_12,858,4.04272
,,00004.253200,C2_13,7,0.054
,,00000.167440,C2_22,883,4.07584
,,00004.119920,C2_14,7,0.12472
,,00004.119280,C2_34,18,0.21432
,,00002.004000,C2_43,475,2.2864
,,00004.157600,C2_44,5,0.10272
,,00004.110960,C2_42,15,0.13808
,,00001.000320,B2_41,796,3.3448
,,00000.845360,B2_43,1014,3.42008
,,00000.232000,A2_33,930,4.01456
,,00004.107280,A2_32,11,0.14008
,,00004.134400,D3_11,9,0.05136
,,00004.094720,D3_13,6,0.11312
,,00004.226240,C3_12,5,0.15136
,,00004.272480,C3_22,7,0.07592
,,00003.847840,C3_14,21,0.37248
,,00001.114800,A4_11,942,3.15744
,,00000.231120,B4_23,1169,3.95048
,,00003.880720,B4_32,21,0.34712
,,00000.992720,B4_44,816,3.23528
,,00004.149920,C4_41,5,0.09624
,,00000.322960,A5_14,1212,3.86968
,,00002.145840,A5_13,511,2.04184
,,00004.250560,A6_22,22,0.0632
,,00004.118240,C6_43,5,0.13072
,,00002.033040,D6_34,500,2.20496
,,00002.500640,D6_32,401,1.83504
,,00003.658880,D6_41,30,0.5744
,,00003.002960,D1_31,332,1.49664
,,00000.867520,D1_13,906,3.63
,,00001.250880,C1_24,738,3.24184
,,00004.387280,B1_21,7,0.09824
,,00003.167840,B1_13,382,1.36928
,,00004.168160,B1_43,34,0.32936
,,00004.342880,D2_12,5,0.08232
,,00004.398400,D2_14,10,0.10056
,,00004.398400,C2_12,5,0.04944
,,00004.467760,C2_42,6,0.05272
,,00004.468000,B2_41,9,0.11512
,,00002.754400,B2_12,460,1.87624
,,00002.762560,B2_14,398,1.71248
,,00002.000160,A2_42,573,2.44896
,,00004.385520,D3_22,5,0.11224
,,00004.364720,C3_14,7,0.13304
,,00004.419440,C3_33,9,0.06568
,,00003.250560,C3_24,297,1.24336
,,00000.826720,B3_33,852,3.64784
,,00003.500480,A3_12,230,0.97032
,,00004.114560,C4_21,19,0.35192
,,00000.344320,A5_23,1077,4.20264
,,00004.354400,B5_33,6,0.06712
,,00004.183520,B5_44,12,0.23384
,,00002.250640,C6_34,559,2.26512
,,00003.250400,D6_31,302,1.24872
,,00000.141840,D1_41,1198,4.67088
,,00004.682960,D1_13,8,0.05104
,,00004.460960,D1_33,12,0.33056
,,00004.373840,B1_33,13,0.29408
,,00004.679760,B1_24,6,0.1848
,,00000.132880,B1_32,1162,4.60288
,,00004.650400,B1_43,5,0.14488
,,00003.636480,A1_33,58,1.08936
,,00004.657360,D2_14,8,0.09248
,,00002.250080,C2_41,637,2.49976
,,00004.729200,C2_12,7,0.04552
,,00004.650640,C2_22,10,0.09152
,,00004.679360,C2_14,6,0.05624
,,00002.005360,C2_32,627,2.72832
,,00004.646960,C2_42,6,0.064
,,00004.379840,B2_43,47,0.41488
,,00000.603040,A2_31,880,4.18048
,,00004.614160,A2_42,6,0.11152
,,00001.521200,D3_41,659,3.20168
,,00001.751920,A3_22,668,2.97384
,,00001.250720,A3_23,898,3.46448
,,00004.663200,C4_21,8,0.08216
,,00004.674240,A5_14,6,0.07488
,,00004.623520,A5_13,6,0.19904
,,00004.500080,A6_22,56,0.2524
,,00004.372640,C6_43,25,0.32536
,,00004.746080,D1_32,7,0.24968
,,00004.630960,C1_24,19,0.33472
,,00002.002880,C1_34,531,2.9428
,,00004.876880,C1_42,9,0.11456
,,00004.918720,B1_33,9,0.13304
,,00003.494960,D2_34,370,1.46736
,,00004.851120,C2_41,34,0.26112
,,00002.003520,C2_31,599,2.99632
,,00004.904080,C2_12,8,0.0436
,,00004.895280,C2_22,10,0.07176
,,00004.902960,C2_14,19,0.08648
,,00004.860560,C2_34,19,0.1084
,,00004.867760,C2_32,7,0.05328
,,00004.890480,C2_43,11,0.0768
,,00004.879600,C2_44,8,0.08768
,,00004.906160,C2_42,5,0.03912
,,00004.911600,B2_43,6,0.15168
,,00004.893920,A2_42,6,0.12064
,,00004.977040,D3_13,5,0.05464
,,00003.302000,D3_33,293,1.69568
,,00002.002880,C3_41,705,3.0096
,,00004.656560,B3_33,23,0.34112
,,00001.811920,A3_41,728,3.18576
,,00004.852000,C6_43,11,0.14288
,,00003.250080,D6_13,393,1.68792
,,00000.149760,D1_23,1390,5.0812
,,00004.978560,D1_33,6,0.17264
,,00004.438560,C1_41,55,0.80248
,,00003.750320,B1_14,298,1.41064
,,00004.878000,B1_32,9,0.2768
,,00002.500160,D2_41,691,2.74808
,,00002.526000,D3_32,733,2.69136
,,00001.152720,C3_11,1198,4.16448
,,00005.174160,C3_12,6,0.13728
,,00003.500480,C3_23,384,1.85456
,,00002.189840,B3_41,669,3.00936
,,00002.754320,A3_32,744,2.46752
,,00005.181120,C4_21,5,0.0336
,,00004.960560,A6_23,43,0.40192
,,00005.098400,C6_43,16,0.25472
,,00005.115520,D6_13,8,0.18216
,,00005.415280,D1_23,5,0.03576
,,00004.170560,D1_14,135,1.31808
,,00001.963920,D1_42,779,3.47928
,,00005.349280,C1_41,6,0.14552
,,00005.448640,C1_24,5,0.13952
,,00004.121520,B1_41,183,1.36064
,,00005.176880,B1_33,8,0.25256
,,00005.499440,A1_33,5,0.10664
,,00002.756320,D2_43,740,2.74352
,,00002.501440,B2_11,681,3.04344
,,00005.326000,D3_32,12,0.24272
,,00005.206000,B3_44,9,0.30808
,,00003.001840,B5_24,689,2.49568
,,00003.755440,D5_23,398,1.74248
,,00002.500400,B6_43,813,3.09968
,,00004.921120,D1_41,89,0.77976
,,00005.554240,D1_23,6,0.15936
,,00005.629840,D1_33,7,0.06656
,,00005.603840,D1_42,8,0.11144
,,00005.627440,B1_41,9,0.12232
,,00001.400480,A1_24,874,4.49568
,,00005.690720,D2_43,8,0.05848
,,00003.972640,B2_23,473,1.77688
,,00005.430720,C3_11,31,0.37288
,,00005.641520,B3_44,15,0.18168
,,00005.323200,A3_32,55,0.56864
,,00005.637680,A6_11,6,0.18248
,,00005.702960,D6_13,8,0.13728
,,00005.909360,D1_41,5,0.03712
,,00000.474880,A1_34,1657,5.45224
,,00005.756240,D2_22,12,0.17968
,,00005.940240,D2_43,8,0.0496
,,00004.644640,B3_34,140,1.28264
,,00003.285200,A4_23,762,2.71088
,,00005.986960,D5_23,6,0.15824
,,00005.361600,A6_22,209,0.7352
,,00005.705600,C6_43,9,0.24376
,,00006.074640,A1_34,6,0.15784
,,00004.500720,C2_13,501,1.73792
,,00006.038240,B3_34,13,0.31456
,,00005.611200,B5_24,82,0.61864
,,00005.762320,B6_43,9,0.39792
,,00006.091760,C6_43,7,0.0588
,,00004.252000,D1_34,641,2.38888
,,00003.250560,A1_14,845,3.2236
,,00006.172080,B3_44,39,0.44936
,,00006.321920,A6_22,35,0.22408
,,00001.238240,B6_34,1302,5.30008
,,00006.682080,D2_22,9,0.16144
,,00006.486560,C2_13,17,0.37936
,,00006.167760,C3_11,49,0.51824
,,00003.257760,B6_14,747,3.46984
,,00006.838240,A1_14,5,0.14624
,,00004.500080,C3_22,632,2.49864
,,00006.886240,B3_44,7,0.10144
,,00007.000240,A6_22,11,0.06264
,,00006.876240,B6_34,6,0.08872
,,00007.147520,C3_22,15,0.10192
,,00007.051600,C3_43,5,0.18952
,,00003.453840,B3_12,923,3.77144
,,00007.125760,B3_44,7,0.14592
,,00007.162240,B6_34,5,0.0868
,,00005.966800,C1_44,273,1.51024
,,00007.360800,B1_43,5,0.13672
,,00001.234000,A1_21,1839,6.22968
,,00006.927040,B6_14,26,0.55448
,,00007.464560,C3_22,7,0.21952
,,00007.350960,B3_12,19,0.30856
,,00007.047360,B3_23,32,0.70896
,,00007.413200,B3_44,40,0.33328
,,00007.729520,A3_32,8,0.14016
,,00004.885040,B4_12,517,2.84368
,,00004.000160,B6_33,855,3.70096
,,00007.938720,D1_42,5,0.0376
,,00007.581760,C1_44,23,0.39864
,,00007.875120,B1_43,7,0.1312
,,00007.857440,A1_14,7,0.10144
,,00008.252160,A1_41,22,0.13976
,,00007.975920,B3_12,11,0.27248
,,00004.008240,C5_21,1082,4.25024
,,00008.500160,A1_41,18,0.14816
,,00008.394960,A1_14,7,0.25184
,,00007.921280,B3_23,37,0.65952
,,00008.138080,B3_44,12,0.34656
,,00008.409440,B1_43,8,0.25064
,,00008.621360,C3_14,5,0.08288
,,00008.942960,D1_41,6,0.0532
,,00008.814960,D1_42,5,0.15736
,,00008.902000,B1_43,6,0.1056
,,00008.917760,C3_14,6,0.15248
,,00007.250160,A6_22,462,2.02944
,,00007.094160,D2_22,467,2.39568
,,00009.481920,C1_11,5,0.18936
,,00009.720400,C4_33,5,0.12632
,,00009.482080,A6_24,24,0.48976
,,00010.099200,A6_24,9,0.18504
,,00009.211920,C3_14,151,1.37824
,,00010.690640,C3_14,5,0.11088
,,00010.693280,B3_44,7,0.12416
,,00010.417520,A6_24,13,0.32136
,,00010.887360,A2_44,5,0.19424
,,00010.950640,C3_14,12,0.11576
,,00009.500320,A6_22,351,1.41504
,,00011.280240,C3_14,8,0.22176
,,00010.901280,A6_24,16,0.65872
,,00008.751360,A1_41,924,3.0896
,,00011.270080,C1_44,40,0.71248
,,00011.516800,A6_22,80,0.4504
,,00012.153200,A6_24,13,0.21224
,,00011.972080,A1_41,33,0.51104
,,00012.305680,A6_22,40,0.23512
,,00012.579760,A5_34,5,0.13344
,,00012.469680,A6_24,31,0.29264
,,00012.927280,A5_34,9,0.20848
,,00013.256800,D1_11,8,0.02152
,,00012.128640,C1_44,109,1.13728
,,00013.372560,B1_31,6,0.02552
,,00013.368480,B1_23,9,0.02856
,,00013.376640,B1_14,6,0.01512
,,00012.917600,A1_41,27,0.39544
,,00013.311360,A1_12,19,0.0824
,,00013.270720,D2_41,21,0.10096
,,00013.288480,D2_11,6,0.06024
,,00013.274240,D2_12,6,0.04384
,,00013.262480,D2_22,22,0.11808
,,00013.337520,D2_34,5,0.03752
,,00013.275200,D2_44,20,0.12112
,,00013.289040,D2_42,16,0.0564
,,00013.258400,C2_41,10,0.11664
,,00013.256960,C2_22,9,0.11808
,,00013.362880,C2_32,8,0.01776
,,00013.259440,C2_42,10,0.116
,,00013.176400,C3_24,8,0.08288
,,00013.153840,B3_23,8,0.0944
,,00013.176800,B3_44,7,0.13072
,,00013.271040,D1_41,45,0.24888
,,00013.260240,D1_21,53,0.22352
,,00013.257360,D1_31,48,0.26648
,,00013.420000,D1_11,38,0.12032
,,00013.271040,D1_12,53,0.27656
,,00013.272720,D1_13,53,0.16568
,,00013.261520,D1_22,59,0.25512
,,00013.268240,D1_23,63,0.24856
,,00013.274800,D1_14,56,0.248
,,00013.268480,D1_33,71,0.23088
,,00013.272160,D1_24,60,0.20984
,,00013.268400,D1_34,61,0.2684
,,00013.279120,D1_32,63,0.18288
,,00013.273280,D1_43,46,0.22752
,,00013.270000,D1_44,55,0.27184
,,00013.280480,D1_42,57,0.23048
,,00013.277120,C1_41,81,0.35472
,,00013.273760,C1_31,53,0.2616
,,00013.276560,C1_11,48,0.252
,,00013.280320,C1_22,77,0.2872
,,00013.281120,C1_14,93,0.35696
,,00013.264400,C1_33,66,0.27384
,,00013.382560,C1_44,30,0.18592
,,00013.374640,B1_11,9,0.0324
,,00013.375120,B1_33,8,0.03368
,,00013.383440,B1_24,7,0.13648
,,00013.373840,B1_34,19,0.1544
,,00013.375520,B1_43,16,0.11952
,,00013.426240,A1_41,13,0.04344
,,00013.461120,A1_11,37,0.12736
,,00013.561360,A1_12,12,0.0832
,,00013.456960,A1_13,38,0.16576
,,00013.459840,A1_22,34,0.16232
,,00013.316000,A1_14,26,0.09016
,,00013.466400,A1_33,57,0.18128
,,00013.462800,A1_43,30,0.12888
,,00013.272080,D2_43,37,0.14024
,,00013.390400,C2_21,16,0.04568
,,00013.398000,C2_31,19,0.05544
,,00013.376240,C2_11,13,0.0332
,,00013.370080,C2_12,12,0.04064
,,00013.404000,C2_13,23,0.074
,,00013.370880,C2_23,10,0.03104
,,00013.392720,C2_14,27,0.10928
,,00013.399680,C2_33,23,0.074
,,00013.435680,C2_24,28,0.18872
,,00013.371680,C2_34,11,0.03112
,,00013.415840,C2_43,27,0.08272
,,00013.385280,C2_44,16,0.04624
,,00013.283840,B2_12,40,0.26312
,,00013.421520,B2_32,5,0.07248
,,00013.283840,A2_41,57,0.21472
,,00013.374240,A2_11,24,0.08736
,,00013.308480,A2_12,31,0.15368
,,00013.372080,A2_13,23,0.08192
,,00013.372320,A2_22,5,0.03928
,,00013.368400,A2_14,8,0.05696
,,00013.380640,A2_24,21,0.07376
,,00013.375440,A2_34,18,0.0804
,,00013.280240,A2_32,65,0.22072
,,00013.288080,A2_43,23,0.16288
,,00013.368000,A2_44,32,0.11688
,,00013.522080,B3_23,5,0.1068
,,00013.283600,A5_34,7,0.1768
,,00012.738320,A6_22,234,0.75032
,,00013.300160,A1_21,61,0.35392
,,00013.456480,A1_31,45,0.20088
,,00013.468320,A1_23,41,0.25864
,,00013.483680,A1_24,65,0.31128
,,00013.471360,A1_34,73,0.3144
,,00013.476560,A1_32,57,0.2348
,,00013.463840,A1_44,49,0.22512
,,00013.284880,A1_42,79,0.45744
,,00013.706880,D1_41,38,0.33424
,,00013.702800,D1_31,18,0.26664
,,00013.833440,D1_12,8,0.17096
,,00013.915680,D1_13,5,0.03008
,,00013.678320,D1_23,31,0.306
,,00013.809760,D1_14,6,0.16768
,,00013.878560,D1_24,10,0.08608
,,00013.810000,D1_44,9,0.126
,,00013.809360,D1_42,17,0.28056
,,00013.270640,C1_12,234,0.8512
,,00013.264960,C1_13,238,0.82544
,,00013.285440,C1_23,246,0.84128
,,00013.271520,C1_24,228,0.80352
,,00013.272800,C1_34,238,0.87456
,,00013.270000,C1_32,216,0.80768
,,00013.273920,C1_43,190,0.85576
,,00013.843600,A1_21,8,0.15128
,,00013.527040,A1_14,69,0.4716
,,00013.761680,A2_41,8,0.22392
,,00013.681440,A2_32,21,0.30352
,,00013.829040,B5_24,11,0.29752
,,00013.847440,A6_24,8,0.09448
,,00013.923600,A6_22,18,0.06
,,00013.751680,C1_41,101,0.48816
,,00013.271120,C1_21,220,0.89912
,,00013.910720,C1_31,71,0.4036
,,00014.000160,C1_11,89,0.29536
,,00013.756800,C1_22,101,0.49056
,,00013.751680,C1_14,128,0.51008
,,00013.985680,C1_33,79,0.312
,,00013.280320,C1_42,266,0.98144
,,00014.095360,A1_21,6,0.14896
,,00014.200080,A2_32,11,0.16824
,,00013.767520,B5_23,22,0.4396
,,00013.837040,B5_44,67,0.47504
,,00013.727520,A5_34,57,0.89936
,,00013.729280,B5_12,60,0.764
,,00014.362640,A6_22,39,0.2636
,,00014.000800,C1_44,187,0.83344
,,00014.940480,C1_44,5,0.08648
,,00015.172160,C1_44,5,0.07728
,,00015.054320,A6_22,30,0.1952
,,00014.782560,A5_34,43,0.87064
,,00015.395520,A6_23,31,0.2736
,,00015.396960,A6_22,111,0.47496
,,00016.380480,B2_12,6,0.07368
,,00016.209280,B5_12,35,0.4468
,,00016.665200,B2_12,21,0.41016
,,00016.685200,C6_13,7,0.21824
,,00016.731920,C6_33,5,0.19872
,,00016.941280,A6_23,26,0.29464
,,00013.803680,B3_23,652,3.9676
,,00017.873440,B3_23,10,0.0852
,,00016.087840,A5_34,109,1.88584
,,00018.068480,B3_23,16,0.47152
,,00018.420960,C6_13,5,0.12704
,,00017.192960,B2_12,105,1.85936
,,00016.135760,A1_21,440,3.3652
,,00019.334960,A2_11,61,0.26312
,,00019.336000,A2_13,46,0.26064
,,00019.347040,A2_22,12,0.118
,,00019.412720,A2_14,5,0.06832
,,00019.357440,A2_24,14,0.07968
,,00019.349440,A2_34,25,0.1492
,,00019.341120,A2_43,48,0.23864
,,00019.332400,A2_44,82,0.2916
,,00019.334960,A2_41,105,0.38376
,,00019.337840,A2_12,80,0.34872
,,00019.320080,A2_32,99,0.33968
,,00019.407360,B3_21,8,0.3552
,,00020.140960,B3_21,12,0.20328
,,00020.010880,A5_34,11,0.22728
,,00019.161680,B2_12,333,1.55704
,,00020.469120,B3_21,19,0.37512
,,00020.846720,B2_12,5,0.13088
,,00020.958640,B3_21,5,0.02648
,,00020.647920,C3_22,14,0.51168
,,00021.336080,A6_23,6,0.04408
,,00021.866720,A6_23,27,0.16072
,,00009.959040,C4_33,2398,13.0172
,,00023.135040,D6_23,6,0.12552
,,00023.586080,D6_23,13,0.34368
,,00023.134320,C4_33,77,1.02288
,,00024.282560,C4_33,20,0.40536
,,00024.587040,A6_23,80,0.3928
,,00024.183920,D6_23,96,0.96336
,,00025.179280,A6_23,54,0.15704
,,00025.326320,D6_23,7,0.16264
,,00021.110880,B3_21,606,4.78296
,,00025.891120,D6_23,8,0.08656
,,00026.045440,A6_23,14,0.15032
,,00026.230400,D6_23,10,0.10384
,,00026.447040,A6_23,6,0.06944
,,00025.005680,C4_33,118,1.78336
,,00026.707440,A6_23,20,0.08272
,,00026.888880,A6_24,5,0.14608
,,00026.916560,A6_22,5,0.07568
,,00027.737840,A6_23,28,0.20008
,,00028.354640,A6_23,7,0.18088
,,00028.486240,B2_12,78,0.94112
,,00029.846560,D3_44,7,0.05448
,,00029.845120,C3_24,7,0.05584
,,00026.931680,C4_33,176,3.0272
,,00030.261680,C4_33,18,0.25296
,,00030.711920,B2_12,5,0.14568
,,00031.652560,B1_41,40,0.10072
,,00031.662960,B1_21,17,0.08168
,,00031.658960,B1_31,9,0.0684
,,00031.670880,B1_12,25,0.078
,,00031.647200,B1_13,39,0.1864
,,00031.664480,B1_22,26,0.08488
,,00031.666800,B1_14,5,0.03224
,,00031.683120,B1_24,5,0.016
,,00031.663200,B1_32,24,0.08056
,,00031.673520,B1_44,8,0.02728
,,00031.783680,A1_21,27,0.10712
,,00031.839920,C4_33,6,0.20024
,,00032.713840,A6_23,19,0.2028
,,00033.341920,A6_23,22,0.19696
,,00033.891200,B2_12,6,0.1492
,,00034.978960,B2_12,9,0.08152
,,00036.371520,A6_23,11,0.2416
,,00037.055840,A6_23,8,0.18376
,,00037.079120,A6_24,9,0.10344
,,00037.712080,C6_31,5,0.15152
,,00039.003680,A6_24,12,0.18712
,,00039.291920,A6_24,23,0.59776
,,00040.168800,D4_13,9,0.43056
,,00040.019120,A6_24,50,0.84472
,,00040.974640,D4_13,8,0.19768
,,00041.574320,C3_24,5,0.07056
,,00041.576720,C3_43,5,0.06856
,,00040.987680,A6_24,28,0.5128
,,00041.606800,C3_22,9,0.21328
,,00041.644640,A6_24,7,0.05384
,,00041.963520,A6_24,9,0.16792
,,00041.982320,D4_13,20,0.7428
,,00042.830000,D4_13,7,0.18832
,,00042.819520,A6_24,9,0.23456
,,00043.298960,C3_22,5,0.22792
,,00043.236160,A6_24,8,0.21088
,,00043.520720,D4_13,11,0.50856
,,00043.597200,A6_24,30,0.7172
,,00044.224800,D4_13,12,0.33976
,,00045.036320,D4_13,12,0.29224
,,00044.517200,A6_24,56,0.652
,,00045.619520,D4_13,14,0.41744
,,00046.365440,D4_13,12,0.21504
,,00046.711040,D4_13,16,0.17024
,,00047.419760,D4_13,26,0.63496
,,00048.209200,D4_13,23,0.45344
,,00048.774480,D4_13,17,0.4728
,,00049.472480,D4_13,9,0.21936
,,00049.839520,D4_13,17,0.29008
,,00050.379920,D4_13,6,0.15448
,,00050.758560,D4_13,8,0.12232
,,00051.183200,C2_14,6,0.09536
,,00051.112080,A6_23,34,0.10616
,,00051.336960,A6_23,37,0.17856
,,00051.441920,D4_13,10,0.34024
,,00051.943440,A6_22,14,0.11448
,,00052.061200,D4_13,8,0.19352
,,00052.397760,B3_22,7,0.03552
,,00051.882880,A6_23,129,0.72544
,,00052.371680,D4_13,23,0.37288
,,00053.208400,C2_14,15,0.31104
,,00045.279840,A6_24,1250,8.2504
,,00053.139440,D4_13,42,0.87336
,,00053.529680,A6_23,60,0.53288
,,00054.296640,D4_13,9,0.1752
,,00054.540240,A6_23,9,0.12984
,,00053.861360,A6_24,181,1.42096
,,00055.009360,D4_13,27,0.60736
,,00055.385600,A6_24,63,0.30112
,,00055.736960,D4_13,25,0.37992
,,00056.377840,C2_14,6,0.23176
,,00055.731600,A6_23,147,0.7664
,,00055.802400,A6_24,32,0.68776
,,00057.005200,C2_14,6,0.11888
,,00056.784560,D4_13,10,0.21488
,,00057.359760,C2_14,13,0.40472
,,00057.113040,D4_13,68,1.30712
,,00058.266560,B5_12,18,0.17808
,,00058.265680,B5_23,11,0.30816
